contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type
TSLA250124P00290000,2024-12-24 16:55:45+00:00,290.0,1.17,0.77,1.42,-0.61,-34.269665,24.0,102,0.8713391772460937,False,REGULAR,USD,Put
TSLA250124P00295000,2024-12-23 20:24:12+00:00,295.0,1.94,0.84,1.22,0.0,0.0,37.0,0,0.8344743115234373,False,REGULAR,USD,Put
TSLA250124P00300000,2024-12-24 17:56:21+00:00,300.0,1.31,0.92,1.31,-0.71000004,-35.148514,171.0,0,0.8186053295898437,False,REGULAR,USD,Put
TSLA250124P00305000,2024-12-24 17:51:20+00:00,305.0,1.45,1.3,1.46,-0.77,-34.684685,6.0,121,0.8227556787109375,False,REGULAR,USD,Put
TSLA250124P00310000,2024-12-24 17:54:28+00:00,310.0,1.52,1.44,1.53,-1.1100001,-42.205326,90.0,551,0.8063984204101562,False,REGULAR,USD,Put
TSLA250124P00315000,2024-12-24 15:38:48+00:00,315.0,1.85,1.64,1.73,-1.15,-38.333332,11.0,564,0.7983418603515625,False,REGULAR,USD,Put
TSLA250124P00320000,2024-12-24 17:44:35+00:00,320.0,1.9,1.89,1.95,-1.2500001,-39.682545,35.0,693,0.7915059912109376,False,REGULAR,USD,Put
TSLA250124P00325000,2024-12-24 17:52:18+00:00,325.0,2.04,1.89,2.18,-1.6100001,-44.109592,24.0,326,0.7729514892578125,False,REGULAR,USD,Put
TSLA250124P00330000,2024-12-24 17:54:29+00:00,330.0,2.22,2.07,2.2,-1.5699999,-41.4248,39.0,476,0.752932158203125,False,REGULAR,USD,Put
TSLA250124P00335000,2024-12-24 17:59:33+00:00,335.0,2.38,2.1,2.43,-1.8699999,-43.999996,12.0,0,0.7347438635253907,False,REGULAR,USD,Put
TSLA250124P00340000,2024-12-24 17:49:37+00:00,340.0,2.83,2.55,2.69,-1.8699999,-39.78723,87.0,378,0.7310817907714844,False,REGULAR,USD,Put
TSLA250124P00345000,2024-12-24 17:58:10+00:00,345.0,3.02,2.63,2.98,-2.48,-45.090908,140.0,369,0.7144803942871094,False,REGULAR,USD,Put
TSLA250124P00350000,2024-12-24 17:58:04+00:00,350.0,3.35,3.15,3.45,-2.5,-42.735043,408.0,2133,0.7146024633789063,False,REGULAR,USD,Put
TSLA250124P00355000,2024-12-24 17:59:33+00:00,355.0,3.68,3.55,3.7,-2.95,-44.49472,313.0,911,0.7030058996582031,False,REGULAR,USD,Put
TSLA250124P00360000,2024-12-24 17:58:04+00:00,360.0,4.15,4.0,4.15,-3.65,-46.794872,109.0,1161,0.6959258923339844,False,REGULAR,USD,Put
TSLA250124P00365000,2024-12-24 17:59:20+00:00,365.0,4.67,4.45,4.65,-3.88,-45.380116,85.0,312,0.6879914013671876,False,REGULAR,USD,Put
TSLA250124P00370000,2024-12-24 17:59:20+00:00,370.0,5.27,5.0,5.25,-4.35,-45.218296,197.0,0,0.6822541540527345,False,REGULAR,USD,Put
TSLA250124P00375000,2024-12-24 17:59:31+00:00,375.0,5.85,5.65,5.9,-5.3399997,-47.721176,121.0,440,0.6771272521972658,False,REGULAR,USD,Put
TSLA250124P00380000,2024-12-24 17:57:16+00:00,380.0,6.75,6.35,6.6,-5.0,-42.553192,206.0,0,0.6715120739746094,False,REGULAR,USD,Put
TSLA250124P00385000,2024-12-24 17:58:45+00:00,385.0,7.3,7.15,7.4,-6.1799994,-45.845695,140.0,476,0.6670565521240237,False,REGULAR,USD,Put
TSLA250124P00390000,2024-12-24 17:57:09+00:00,390.0,8.5,8.05,8.3,-6.3500004,-42.760944,142.0,650,0.663333444824219,False,REGULAR,USD,Put
TSLA250124P00395000,2024-12-24 17:59:59+00:00,395.0,9.17,7.9,9.7,-7.4400005,-44.792297,172.0,0,0.6491734301757812,False,REGULAR,USD,Put
TSLA250124P00400000,2024-12-24 17:59:51+00:00,400.0,10.35,10.1,10.4,-7.5,-42.016808,359.0,1300,0.6565586102294922,False,REGULAR,USD,Put
TSLA250124P00405000,2024-12-24 17:42:25+00:00,405.0,12.42,11.0,12.1,-8.43,-40.431652,38.0,330,0.6564975756835938,False,REGULAR,USD,Put
TSLA250124P00410000,2024-12-24 17:59:59+00:00,410.0,12.81,11.35,12.95,-10.96,-46.10854,173.0,3165,0.636295140991211,False,REGULAR,USD,Put
TSLA250124P00415000,2024-12-24 17:57:38+00:00,415.0,14.82,12.8,14.4,-9.610001,-39.336884,93.0,0,0.6355016918945313,False,REGULAR,USD,Put
TSLA250124P00420000,2024-12-24 17:57:38+00:00,420.0,16.42,14.35,16.0,-10.18,-38.270676,141.0,0,0.6349523809814455,False,REGULAR,USD,Put
TSLA250124P00425000,2024-12-24 17:59:22+00:00,425.0,17.86,17.4,17.7,-11.039999,-38.200687,94.0,455,0.649417568359375,False,REGULAR,USD,Put
TSLA250124P00430000,2024-12-24 17:50:15+00:00,430.0,19.47,19.2,19.55,-12.02,-38.17085,175.0,0,0.6486851538085938,False,REGULAR,USD,Put
TSLA250124P00435000,2024-12-24 17:59:32+00:00,435.0,21.47,19.85,21.5,-12.930002,-37.587215,185.0,0,0.6346777255249024,False,REGULAR,USD,Put
TSLA250124P00440000,2024-12-24 17:58:49+00:00,440.0,23.98,21.65,23.55,-13.580002,-36.15549,261.0,0,0.6315344464111328,False,REGULAR,USD,Put
TSLA250124P00445000,2024-12-24 17:54:11+00:00,445.0,26.33,25.4,25.75,-12.08,-31.450144,155.0,0,0.6468541174316407,False,REGULAR,USD,Put
TSLA250124P00450000,2024-12-24 17:58:04+00:00,450.0,28.7,27.75,28.1,-14.41,-33.426117,311.0,544,0.6471592901611327,False,REGULAR,USD,Put
TSLA250124P00455000,2024-12-24 17:56:20+00:00,455.0,31.27,30.15,30.6,-16.079998,-33.95987,60.0,0,0.6470372210693358,False,REGULAR,USD,Put
TSLA250124P00460000,2024-12-24 17:58:56+00:00,460.0,33.8,32.85,33.2,-15.030003,-30.780262,206.0,0,0.6485020501708985,False,REGULAR,USD,Put
TSLA250124P00465000,2024-12-24 17:58:04+00:00,465.0,36.5,34.35,35.9,-26.5,-42.06349,37.0,106,0.6373327282714845,True,REGULAR,USD,Put
TSLA250124P00470000,2024-12-24 17:53:26+00:00,470.0,39.68,38.35,38.75,-16.3,-29.11754,327.0,281,0.6490818783569335,True,REGULAR,USD,Put
TSLA250124P00475000,2024-12-24 17:53:43+00:00,475.0,42.7,41.3,41.7,-18.09,-29.758183,36.0,222,0.6497227410888673,True,REGULAR,USD,Put
TSLA250124P00480000,2024-12-24 17:53:24+00:00,480.0,45.81,44.25,44.8,-16.599998,-26.598299,167.0,299,0.6496922238159181,True,REGULAR,USD,Put
TSLA250124P00485000,2024-12-24 17:42:47+00:00,485.0,49.1,47.5,47.95,-21.450005,-30.403975,8.0,0,0.6510044665527344,True,REGULAR,USD,Put
TSLA250124P00490000,2024-12-24 15:49:33+00:00,490.0,57.05,50.75,51.2,-19.850002,-25.812746,13.0,80,0.6512486047363282,True,REGULAR,USD,Put
TSLA250124P00495000,2024-12-24 14:35:18+00:00,495.0,66.45,54.1,54.6,-10.9900055,-14.191638,7.0,0,0.6520115365600586,True,REGULAR,USD,Put
TSLA250124P00500000,2024-12-24 17:00:49+00:00,500.0,63.35,57.55,58.05,-14.300003,-18.415972,8.0,99,0.6523472265625001,True,REGULAR,USD,Put
TSLA250124P00505000,2024-12-24 17:57:37+00:00,505.0,62.75,61.1,62.9,-17.25,-21.5625,170.0,29,0.6660189648437502,True,REGULAR,USD,Put
TSLA250124P00510000,2024-12-24 15:56:45+00:00,510.0,71.35,64.6,65.3,-10.400002,-12.721714,4.0,0,0.6525303302001955,True,REGULAR,USD,Put
TSLA250124P00515000,2024-12-24 16:15:31+00:00,515.0,75.7,68.45,69.0,-5.75,-7.059546,1.0,11,0.6540561938476563,True,REGULAR,USD,Put
TSLA250124P00520000,2024-12-24 15:02:47+00:00,520.0,81.17,72.1,72.9,-10.150002,-11.114762,2.0,0,0.6539036074829102,True,REGULAR,USD,Put
TSLA250124P00530000,2024-12-24 17:59:30+00:00,530.0,81.1,78.8,81.1,-1.1900024,-1.4461082,2.0,0,0.645786012878418,True,REGULAR,USD,Put
TSLA250124P00540000,2024-12-17 18:01:44+00:00,540.0,88.35,86.35,90.05,0.0,0.0,,0,0.6492954992675781,True,REGULAR,USD,Put
TSLA250124P00545000,2024-12-19 17:22:48+00:00,545.0,125.18,93.25,94.75,0.0,0.0,,0,0.6910431286621095,True,REGULAR,USD,Put
TSLA250124P00550000,2024-12-24 17:48:50+00:00,550.0,100.0,95.65,97.7,-25.900002,-20.571884,4.0,0,0.652469295654297,True,REGULAR,USD,Put
TSLA250124P00560000,2024-12-24 15:43:39+00:00,560.0,116.3,103.65,106.0,4.550003,4.071591,8.0,8,0.6398961791992188,True,REGULAR,USD,Put
TSLA250124P00580000,2024-12-17 20:13:27+00:00,580.0,115.8,121.85,124.8,0.0,0.0,,21,0.6640658593750002,True,REGULAR,USD,Put
TSLA250124P00590000,2024-12-24 17:21:03+00:00,590.0,140.67,133.8,133.45,-33.479996,-19.224804,1.0,2,0.7081938360595703,True,REGULAR,USD,Put
TSLA250124P00600000,2024-12-24 17:21:03+00:00,600.0,150.07,140.15,142.5,-9.729996,-6.088858,2.0,21,0.6507603283691408,True,REGULAR,USD,Put
TSLA250124P00610000,2024-12-19 17:31:52+00:00,610.0,187.25,149.45,152.55,0.0,0.0,,0,0.665286550292969,True,REGULAR,USD,Put
TSLA250124P00640000,2024-12-18 17:09:23+00:00,640.0,164.1,177.3,181.65,0.0,0.0,,1,0.6578403356933593,True,REGULAR,USD,Put
TSLA250124P00690000,2024-12-20 20:10:18+00:00,690.0,252.2,226.1,230.35,0.0,0.0,1.0,0,0.6367223828125,True,REGULAR,USD,Put
TSLA250124P00700000,2024-12-18 18:54:31+00:00,700.0,227.55,236.45,240.25,0.0,0.0,,0,0.6762727685546877,True,REGULAR,USD,Put
TSLA250124P00710000,2024-12-18 17:43:44+00:00,710.0,237.5,246.3,250.15,0.0,0.0,,0,0.6743196630859377,True,REGULAR,USD,Put
TSLA250124P00740000,2024-12-24 17:26:10+00:00,740.0,286.1,276.2,280.05,-27.049988,-8.638029,1.0,0,0.708010732421875,True,REGULAR,USD,Put
TSLA250124P00750000,2024-12-18 20:05:04+00:00,750.0,305.05,286.2,290.0,0.0,0.0,,0,0.7192410888671875,True,REGULAR,USD,Put
TSLA250124P00800000,2024-12-19 20:57:44+00:00,800.0,365.95,336.15,339.75,0.0,0.0,,0,0.754885263671875,True,REGULAR,USD,Put
TSLA250124P00840000,2024-12-18 20:55:13+00:00,840.0,394.3,378.6,379.2,0.0,0.0,,0,0.9982910327148438,True,REGULAR,USD,Put
TSLA250124P00860000,2024-12-19 16:01:10+00:00,860.0,420.0,396.1,399.2,0.0,0.0,,0,1.0656784997558595,True,REGULAR,USD,Put
TSLA250124P00880000,2024-12-18 14:37:43+00:00,880.0,417.15,416.1,419.15,0.0,0.0,,0,1.0913131372070315,True,REGULAR,USD,Put
TSLA250124P00950000,2024-12-19 18:58:53+00:00,950.0,511.45,486.1,489.2,0.0,0.0,,0,1.2005655206298826,True,REGULAR,USD,Put
TSLA250124P00960000,2024-12-18 15:46:01+00:00,960.0,484.79,496.1,499.2,0.0,0.0,,0,1.214603536376953,True,REGULAR,USD,Put
