contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type
NVDA250221C00153000,2024-12-18 15:55:56+00:00,153.0,5.15,5.05,5.1,1.5500002,43.05556,39.0,5058.0,0.49451189086914066,False,REGULAR,USD,Call
NVDA250221C00154000,2024-12-18 16:07:59+00:00,154.0,5.1,4.9,5.0,1.6499999,47.82608,192.0,1975.0,0.5012256909179689,False,REGULAR,USD,Call
NVDA250221C00155000,2024-12-18 16:15:56+00:00,155.0,4.6,4.6,4.65,1.1999998,33.80281,1139.0,11422.0,0.495122236328125,False,REGULAR,USD,Call
NVDA250221C00156000,2024-12-18 15:43:52+00:00,156.0,4.4,4.35,4.45,1.1100001,33.738605,57.0,2415.0,0.49609878906250005,False,REGULAR,USD,Call
NVDA250221C00157000,2024-12-18 16:11:42+00:00,157.0,4.32,4.25,4.3,1.2000003,38.461548,16.0,2622.0,0.4991505163574219,False,REGULAR,USD,Call
NVDA250221C00158000,2024-12-18 16:12:22+00:00,158.0,4.14,3.95,4.0,1.3,45.77465,66.0,9252.0,0.4939015454101563,False,REGULAR,USD,Call
NVDA250221C00159000,2024-12-18 15:36:02+00:00,159.0,3.92,3.85,3.95,1.1600001,42.028988,8.0,3968.0,0.5017139672851563,False,REGULAR,USD,Call
NVDA250221C00160000,2024-12-18 16:15:04+00:00,160.0,3.7,3.65,3.7,0.99,36.531364,2681.0,64051.0,0.4981739636230469,False,REGULAR,USD,Call
NVDA250221C00161000,2024-12-18 16:03:54+00:00,161.0,3.65,3.5,3.6,1.0500002,40.384624,47.0,4010.0,0.5025684509277344,False,REGULAR,USD,Call
NVDA250221C00162000,2024-12-18 15:11:23+00:00,162.0,3.15,3.25,3.35,0.6700001,27.016132,111.0,1661.0,0.49805189453125004,False,REGULAR,USD,Call
NVDA250221C00163000,2024-12-18 15:53:13+00:00,163.0,3.2,3.1,3.2,0.8900001,38.52814,45.0,1903.0,0.49878430908203125,False,REGULAR,USD,Call
NVDA250221C00164000,2024-12-18 15:37:15+00:00,164.0,3.1,3.0,3.05,0.98,46.226418,21.0,5691.0,0.4991505163574219,False,REGULAR,USD,Call
NVDA250221C00165000,2024-12-18 16:12:02+00:00,165.0,2.97,2.92,2.95,0.8399999,39.436615,476.0,31619.0,0.5012256909179689,False,REGULAR,USD,Call
NVDA250221C00166000,2024-12-18 16:05:24+00:00,166.0,2.88,2.71,2.74,0.8700001,43.28359,146.0,21385.0,0.4979298254394532,False,REGULAR,USD,Call
NVDA250221C00167000,2024-12-18 15:54:40+00:00,167.0,2.61,2.6,2.63,0.7499999,40.32257,10.0,2841.0,0.4996387927246094,False,REGULAR,USD,Call
NVDA250221C00168000,2024-12-18 16:12:45+00:00,168.0,2.59,2.48,2.5,0.79999995,44.692734,54.0,5202.0,0.4996387927246094,False,REGULAR,USD,Call
NVDA250221C00169000,2024-12-18 15:06:13+00:00,169.0,2.45,2.39,2.41,0.75,44.117645,9.0,2138.0,0.5013477600097658,False,REGULAR,USD,Call
NVDA250221C00170000,2024-12-18 16:14:36+00:00,170.0,2.3,2.3,2.32,0.5999999,35.294113,2439.0,15277.0,0.5034229345703125,False,REGULAR,USD,Call
NVDA250221C00171000,2024-12-18 15:30:13+00:00,171.0,2.23,2.16,2.19,0.63,39.375,9.0,1246.0,0.502080174560547,False,REGULAR,USD,Call
NVDA250221C00172000,2024-12-18 15:50:39+00:00,172.0,2.12,2.04,2.07,0.55999994,35.89743,4.0,2179.0,0.5012256909179689,False,REGULAR,USD,Call
NVDA250221C00173000,2024-12-18 15:58:28+00:00,173.0,2.01,1.96,1.99,0.56999993,39.58333,206.0,1693.0,0.503056727294922,False,REGULAR,USD,Call
NVDA250221C00174000,2024-12-18 15:10:09+00:00,174.0,1.77,1.89,1.91,0.35000002,24.64789,10.0,1483.0,0.5050098327636718,False,REGULAR,USD,Call
NVDA250221C00175000,2024-12-18 16:08:27+00:00,175.0,1.87,1.79,1.81,0.5,36.49635,732.0,12231.0,0.5046436254882812,False,REGULAR,USD,Call
NVDA250221C00176000,2024-12-18 14:37:55+00:00,176.0,1.75,1.72,1.74,0.51,41.129032,31.0,1109.0,0.5064746618652343,False,REGULAR,USD,Call
NVDA250221C00177000,2024-12-18 14:31:00+00:00,177.0,1.49,1.65,1.68,0.27999997,23.140491,1.0,1245.0,0.5084277673339843,False,REGULAR,USD,Call
NVDA250221C00178000,2024-12-18 15:59:01+00:00,178.0,1.59,1.57,1.59,0.39999998,33.61344,8.0,2735.0,0.5083056982421875,False,REGULAR,USD,Call
NVDA250221C00179000,2024-12-18 14:47:17+00:00,179.0,1.5,1.5,1.52,0.37,32.743362,34.0,4858.0,0.5092822509765625,False,REGULAR,USD,Call
NVDA250221C00180000,2024-12-18 16:12:14+00:00,180.0,1.49,1.43,1.45,0.38,34.234234,2435.0,14370.0,0.509892596435547,False,REGULAR,USD,Call
NVDA250221C00181000,2024-12-17 20:41:05+00:00,181.0,1.3,1.37,1.39,0.26,25.0,2.0,692.0,0.5112353564453125,False,REGULAR,USD,Call
NVDA250221C00182000,2024-12-18 15:47:05+00:00,182.0,1.37,1.32,1.34,0.38,38.38384,103.0,1262.0,0.5131884619140624,False,REGULAR,USD,Call
NVDA250221C00183000,2024-12-18 15:35:13+00:00,183.0,1.32,1.27,1.28,0.35000002,36.082478,20.0,1045.0,0.5144091528320311,False,REGULAR,USD,Call
NVDA250221C00184000,2024-12-18 15:32:46+00:00,184.0,1.23,1.2,1.22,0.27000004,28.125004,71.0,1511.0,0.5144091528320311,False,REGULAR,USD,Call
NVDA250221C00185000,2024-12-18 16:06:52+00:00,185.0,1.21,1.19,1.2,0.3,32.967033,114.0,18664.0,0.5192919165039063,False,REGULAR,USD,Call
NVDA250221C00186000,2024-12-18 15:34:55+00:00,186.0,1.16,1.11,1.13,0.29999995,34.883717,93.0,1910.0,0.5178270874023438,False,REGULAR,USD,Call
NVDA250221C00187000,2024-12-18 15:25:14+00:00,187.0,1.07,1.09,1.11,0.18000007,20.224728,4.0,818.0,0.5219774365234374,False,REGULAR,USD,Call
NVDA250221C00188000,2024-12-18 15:51:42+00:00,188.0,1.06,1.03,1.05,0.26999992,34.177204,6.0,2301.0,0.5214891601562499,False,REGULAR,USD,Call
NVDA250221C00189000,2024-12-18 16:01:27+00:00,189.0,1.04,0.99,1.0,0.21999997,26.829264,191.0,632.0,0.5222215747070311,False,REGULAR,USD,Call
NVDA250221C00190000,2024-12-18 16:08:35+00:00,190.0,1.0,0.96,0.97,0.27999997,38.88888,140.0,16734.0,0.5249070947265625,False,REGULAR,USD,Call
NVDA250221C00191000,2024-12-18 16:06:38+00:00,191.0,0.96,0.94,0.95,0.27999997,41.176464,224.0,649.0,0.5283250292968751,False,REGULAR,USD,Call
NVDA250221C00192000,2024-12-18 14:50:23+00:00,192.0,0.88,0.9,0.92,0.23000002,35.38462,2.0,2525.0,0.5297898583984376,False,REGULAR,USD,Call
NVDA250221C00193000,2024-12-18 15:53:42+00:00,193.0,0.86,0.85,0.86,0.25,40.983604,13.0,1623.0,0.5285691674804689,False,REGULAR,USD,Call
NVDA250221C00194000,2024-12-18 16:04:40+00:00,194.0,0.88,0.82,0.83,0.26,41.935482,1.0,4244.0,0.5305222729492188,False,REGULAR,USD,Call
NVDA250221C00195000,2024-12-18 14:59:30+00:00,195.0,0.8,0.78,0.8,0.19,31.147541,2.0,2353.0,0.5312546875,False,REGULAR,USD,Call
NVDA250221C00200000,2024-12-18 16:13:26+00:00,200.0,0.68,0.66,0.67,0.16000003,30.769236,610.0,9889.0,0.540287800292969,False,REGULAR,USD,Call
NVDA250221C00205000,2024-12-18 16:02:01+00:00,205.0,0.59,0.57,0.58,0.14999998,34.090904,12.0,1477.0,0.5510298803710938,False,REGULAR,USD,Call
NVDA250221C00210000,2024-12-18 15:38:20+00:00,210.0,0.5,0.48,0.5,0.13,35.135136,11.0,3226.0,0.559574716796875,False,REGULAR,USD,Call
NVDA250221C00212000,2024-12-18 14:51:54+00:00,212.0,0.43,0.45,0.46,0.06999999,19.44444,61.0,1007.0,0.5620160986328125,False,REGULAR,USD,Call
NVDA250221C00213000,2024-12-17 17:37:29+00:00,213.0,0.37,0.43,0.45,0.0,0.0,2.0,1732.0,0.5634809277343751,False,REGULAR,USD,Call
NVDA250221C00214000,2024-12-18 15:27:33+00:00,214.0,0.43,0.42,0.44,0.14000002,48.27587,1.0,353.0,0.5659223095703125,False,REGULAR,USD,Call
NVDA250221C00215000,2024-12-18 15:29:12+00:00,215.0,0.43,0.41,0.43,0.17000002,65.38463,5.0,1637.0,0.5681195532226562,False,REGULAR,USD,Call
NVDA250221C00216000,2024-12-17 15:57:18+00:00,216.0,0.39,0.4,0.41,0.109999985,39.285706,1.0,354.0,0.569340244140625,False,REGULAR,USD,Call
NVDA250221C00217000,2024-12-18 14:48:56+00:00,217.0,0.39,0.39,0.4,0.099999994,34.482758,1.0,662.0,0.5712933496093751,False,REGULAR,USD,Call
NVDA250221C00218000,2024-12-18 14:33:56+00:00,218.0,0.38,0.37,0.39,0.09,31.034483,1.0,354.0,0.5722699023437501,False,REGULAR,USD,Call
NVDA250221C00219000,2024-12-17 18:08:09+00:00,219.0,0.35,0.36,0.38,0.049999982,16.66666,1.0,369.0,0.5742230078125,False,REGULAR,USD,Call
NVDA250221C00220000,2024-12-18 14:50:59+00:00,220.0,0.35,0.36,0.37,0.07999998,29.629622,1.0,2158.0,0.577152666015625,False,REGULAR,USD,Call
NVDA250221C00221000,2024-12-18 14:36:25+00:00,221.0,0.31,0.34,0.36,0.050000012,19.230774,5.0,1576.0,0.5776409423828125,False,REGULAR,USD,Call
NVDA250221C00222000,2024-12-17 17:16:11+00:00,222.0,0.27,0.33,0.35,0.0,0.0,5.0,855.0,0.579105771484375,False,REGULAR,USD,Call
NVDA250221C00223000,2024-12-18 14:45:34+00:00,223.0,0.33,0.33,0.35,0.13000001,65.0,11.0,1195.0,0.5835002587890624,False,REGULAR,USD,Call
NVDA250221C00224000,2024-12-17 15:56:14+00:00,224.0,0.23,0.32,0.33,0.0,0.0,15.0,174.0,0.5835002587890624,False,REGULAR,USD,Call
NVDA250221C00225000,2024-12-18 16:14:55+00:00,225.0,0.31,0.31,0.33,0.050000012,17.857145,724.0,2565.0,0.5864299169921875,False,REGULAR,USD,Call
NVDA250221C00226000,2024-12-17 20:38:01+00:00,226.0,0.24,0.3,0.32,0.0,0.0,403.0,1635.0,0.58789474609375,False,REGULAR,USD,Call
NVDA250221C00227000,2024-12-11 19:55:16+00:00,227.0,0.23,0.29,0.31,0.0,0.0,50.0,302.0,0.5888712988281251,False,REGULAR,USD,Call
NVDA250221C00228000,2024-12-18 14:42:37+00:00,228.0,0.29,0.28,0.3,0.059999987,26.08695,1.0,635.0,0.5898478515625001,False,REGULAR,USD,Call
NVDA250221C00230000,2024-12-18 15:50:07+00:00,230.0,0.28,0.27,0.29,0.08,40.0,2.0,1071.0,0.594730615234375,False,REGULAR,USD,Call
NVDA250221C00235000,2024-12-17 18:54:26+00:00,235.0,0.25,0.24,0.26,0.060000002,31.578947,10.0,1629.0,0.6044961425781252,False,REGULAR,USD,Call
NVDA250221C00240000,2024-12-18 15:12:30+00:00,240.0,0.2,0.21,0.22,0.030000001,17.647058,2.0,5199.0,0.6103554589843752,False,REGULAR,USD,Call
NVDA250221C00245000,2024-12-18 14:54:52+00:00,245.0,0.18,0.19,0.2,0.040000007,28.571432,1.0,896.0,0.6201209863281252,False,REGULAR,USD,Call
NVDA250221C00250000,2024-12-18 16:03:49+00:00,250.0,0.19,0.17,0.18,0.07,58.333336,122.0,17717.0,0.6289099609375001,False,REGULAR,USD,Call
NVDA250221C00255000,2024-12-18 15:57:06+00:00,255.0,0.16,0.15,0.16,0.049999997,45.45454,20.0,740.0,0.6357458300781251,False,REGULAR,USD,Call
NVDA250221C00260000,2024-12-18 14:41:55+00:00,260.0,0.13,0.13,0.15,0.019999996,18.181814,9.0,920.0,0.6435582519531251,False,REGULAR,USD,Call
NVDA250221C00265000,2024-12-18 15:39:19+00:00,265.0,0.12,0.12,0.13,0.019999996,19.999994,6.0,1564.0,0.65039412109375,False,REGULAR,USD,Call
NVDA250221C00270000,2024-12-18 15:54:24+00:00,270.0,0.11,0.11,0.12,0.030000001,37.5,174.0,972.0,0.659183095703125,False,REGULAR,USD,Call
NVDA250221C00275000,2024-12-18 15:12:28+00:00,275.0,0.1,0.1,0.11,0.030000001,42.857143,1.0,1334.0,0.6669955175781253,False,REGULAR,USD,Call
NVDA250221C00280000,2024-12-18 16:06:30+00:00,280.0,0.09,0.08,0.09,0.020000003,28.571432,105.0,9597.0,0.6660189648437502,False,REGULAR,USD,Call
NVDA250221C00290000,2024-12-18 16:05:45+00:00,290.0,0.08,0.07,0.08,0.02,33.333336,217.0,21689.0,0.6835969140625001,False,REGULAR,USD,Call
NVDA250221C00300000,2024-05-31 15:44:16+00:00,300.0,804.15,919.1,927.15,0.0,0.0,2.0,16.0,0.0,False,REGULAR,USD,Call
NVDA250221C00310000,2024-06-05 19:33:35+00:00,310.0,923.0,909.6,917.6,0.0,0.0,4.0,11.0,0.0,False,REGULAR,USD,Call
NVDA250221C00320000,2024-04-24 16:04:36+00:00,320.0,507.38,750.35,765.25,0.0,0.0,1.0,1.0,0.0,False,REGULAR,USD,Call
NVDA250221C00330000,2024-05-23 16:48:32+00:00,330.0,737.35,890.4,898.5,0.0,0.0,35.0,38.0,0.0,False,REGULAR,USD,Call
NVDA250221C00340000,2024-05-06 15:33:40+00:00,340.0,595.78,895.35,906.25,0.0,0.0,2.0,6.0,0.0,False,REGULAR,USD,Call
NVDA250221C00350000,2024-05-30 19:37:28+00:00,350.0,785.33,871.5,879.45,0.0,0.0,4.0,7.0,0.0,False,REGULAR,USD,Call
NVDA250221C00360000,2024-05-02 16:53:24+00:00,360.0,508.02,746.0,763.1,0.0,0.0,1.0,6.0,0.0,False,REGULAR,USD,Call
NVDA250221C00380000,2024-05-01 13:31:55+00:00,380.0,496.28,0.0,0.0,0.0,0.0,1.0,3.0,0.500005,False,REGULAR,USD,Call
NVDA250221C00390000,2024-05-28 16:49:57+00:00,390.0,763.01,833.6,841.4,0.0,0.0,2.0,13.0,0.0,False,REGULAR,USD,Call
NVDA250221C00400000,2024-06-06 14:26:05+00:00,400.0,824.13,823.9,831.9,0.0,0.0,2.0,49.0,0.0,False,REGULAR,USD,Call
NVDA250221C00410000,2024-06-06 14:36:55+00:00,410.0,831.03,814.45,822.45,0.0,0.0,1.0,18.0,0.0,False,REGULAR,USD,Call
NVDA250221C00420000,2024-06-06 14:23:17+00:00,420.0,805.48,804.9,813.0,0.0,0.0,1.0,3.0,0.0,False,REGULAR,USD,Call
NVDA250221C00430000,2024-05-31 17:49:42+00:00,430.0,680.27,796.0,803.55,0.0,0.0,1.0,6.0,0.0,False,REGULAR,USD,Call
NVDA250221C00440000,2024-05-15 17:41:41+00:00,440.0,530.5,786.55,794.1,0.0,0.0,1.0,5.0,0.0,False,REGULAR,USD,Call
NVDA250221C00450000,2024-06-03 16:03:08+00:00,450.0,711.85,776.65,784.35,0.0,0.0,1.0,35.0,0.0,False,REGULAR,USD,Call
NVDA250221C00460000,2024-04-22 15:52:37+00:00,460.0,359.8,507.95,522.95,0.0,0.0,2.0,5.0,0.0,False,REGULAR,USD,Call
NVDA250221C00470000,2024-05-28 16:49:57+00:00,470.0,687.73,757.75,765.55,0.0,0.0,2.0,26.0,0.0,False,REGULAR,USD,Call
NVDA250221C00480000,2024-05-24 15:39:04+00:00,480.0,591.13,748.35,756.15,0.0,0.0,7.0,10.0,0.0,False,REGULAR,USD,Call
NVDA250221C00490000,2024-05-28 13:55:18+00:00,490.0,651.5,739.05,746.8,0.0,0.0,7.0,22.0,0.0,False,REGULAR,USD,Call
NVDA250221C00500000,2024-06-06 19:56:24+00:00,500.0,735.6,729.7,737.45,0.0,0.0,1.0,15.0,0.0,False,REGULAR,USD,Call
NVDA250221C00510000,2024-05-28 18:04:29+00:00,510.0,653.29,720.35,728.05,0.0,0.0,13.0,27.0,0.0,False,REGULAR,USD,Call
NVDA250221C00520000,2024-05-29 16:14:42+00:00,520.0,645.6,711.65,718.75,0.0,0.0,1.0,27.0,0.0,False,REGULAR,USD,Call
NVDA250221C00530000,2024-05-23 17:32:13+00:00,530.0,558.28,701.75,709.45,0.0,0.0,3.0,13.0,0.0,False,REGULAR,USD,Call
NVDA250221C00540000,2024-05-31 19:19:48+00:00,540.0,578.58,692.45,700.05,0.0,0.0,1.0,7.0,0.0,False,REGULAR,USD,Call
NVDA250221C00550000,2024-06-03 15:59:03+00:00,550.0,621.7,683.8,690.95,0.0,0.0,1.0,30.0,0.0,False,REGULAR,USD,Call
NVDA250221C00560000,2024-05-03 13:48:51+00:00,560.0,370.4,560.0,576.75,0.0,0.0,4.0,31.0,0.0,False,REGULAR,USD,Call
NVDA250221C00570000,2024-05-28 17:06:32+00:00,570.0,601.0,664.75,672.5,0.0,0.0,2.0,153.0,0.0,False,REGULAR,USD,Call
NVDA250221C00580000,2024-06-06 16:24:14+00:00,580.0,652.2,655.5,663.35,0.0,0.0,1.0,31.0,0.0,False,REGULAR,USD,Call
NVDA250221C00590000,2024-06-05 18:40:06+00:00,590.0,660.0,646.4,654.2,0.0,0.0,6.0,120.0,0.0,False,REGULAR,USD,Call
NVDA250221C00600000,2024-06-06 13:35:40+00:00,600.0,685.0,637.25,645.1,0.0,0.0,2.0,165.0,0.0,False,REGULAR,USD,Call
NVDA250221C00605000,2024-05-31 19:50:58+00:00,605.0,534.0,632.8,640.55,0.0,0.0,1.0,90.0,0.0,False,REGULAR,USD,Call
NVDA250221C00610000,2024-06-05 14:07:06+00:00,610.0,615.0,628.3,635.95,0.0,0.0,68.0,56.0,0.0,False,REGULAR,USD,Call
NVDA250221C00615000,2024-06-06 16:35:28+00:00,615.0,611.0,623.75,631.55,0.0,0.0,66.0,101.0,0.0,False,REGULAR,USD,Call
NVDA250221C00620000,2024-05-23 13:32:23+00:00,620.0,438.15,619.2,627.0,0.0,0.0,1.0,70.0,0.0,False,REGULAR,USD,Call
NVDA250221C00625000,2024-05-23 13:47:45+00:00,625.0,452.05,614.65,622.45,0.0,0.0,2.0,52.0,0.0,False,REGULAR,USD,Call
NVDA250221C00630000,2024-05-29 13:43:44+00:00,630.0,520.46,610.2,618.0,0.0,0.0,1.0,88.0,0.0,False,REGULAR,USD,Call
NVDA250221C00635000,2024-05-28 15:23:27+00:00,635.0,523.9,605.8,613.55,0.0,0.0,8.0,66.0,0.0,False,REGULAR,USD,Call
NVDA250221C00640000,2024-06-05 13:58:24+00:00,640.0,589.64,601.25,609.0,0.0,0.0,6.0,159.0,0.0,False,REGULAR,USD,Call
NVDA250221C00645000,2024-06-05 19:33:57+00:00,645.0,609.62,596.75,604.5,0.0,0.0,10.0,88.0,0.0,False,REGULAR,USD,Call
NVDA250221C00650000,2024-06-05 19:33:57+00:00,650.0,605.11,592.3,600.05,0.0,0.0,4.0,100.0,0.0,False,REGULAR,USD,Call
NVDA250221C00655000,2024-04-30 16:42:22+00:00,655.0,288.4,492.0,496.35,0.0,0.0,1.0,35.0,0.0,False,REGULAR,USD,Call
NVDA250221C00660000,2024-05-31 18:22:47+00:00,660.0,471.05,583.55,591.2,0.0,0.0,13.0,122.0,0.0,False,REGULAR,USD,Call
NVDA250221C00665000,2024-05-31 15:37:11+00:00,665.0,474.05,579.1,586.8,0.0,0.0,3.0,33.0,0.0,False,REGULAR,USD,Call
NVDA250221C00670000,2024-06-04 19:27:23+00:00,670.0,534.01,576.15,582.35,0.0,0.0,1.0,108.0,0.0,False,REGULAR,USD,Call
NVDA250221C00675000,2024-05-28 16:16:44+00:00,675.0,497.79,571.75,578.25,0.0,0.0,1.0,66.0,0.0,False,REGULAR,USD,Call
NVDA250221C00680000,2024-05-31 15:06:00+00:00,680.0,463.52,567.4,573.7,0.0,0.0,1.0,84.0,0.0,False,REGULAR,USD,Call
NVDA250221C00685000,2024-05-28 16:16:44+00:00,685.0,489.38,562.4,569.25,0.0,0.0,1.0,62.0,0.0,False,REGULAR,USD,Call
NVDA250221C00690000,2024-06-06 15:11:59+00:00,690.0,563.45,557.4,564.85,0.0,0.0,2.0,116.0,0.0,False,REGULAR,USD,Call
NVDA250221C00695000,2024-05-28 15:22:20+00:00,695.0,472.7,552.8,560.5,0.0,0.0,38.0,118.0,0.0,False,REGULAR,USD,Call
NVDA250221C00700000,2024-06-05 19:52:50+00:00,700.0,564.41,548.6,556.3,0.0,0.0,5.0,161.0,0.0,False,REGULAR,USD,Call
NVDA250221C00705000,2024-06-04 18:12:27+00:00,705.0,496.0,544.25,552.0,0.0,0.0,1.0,57.0,0.0,False,REGULAR,USD,Call
NVDA250221C00710000,2024-06-06 14:19:13+00:00,710.0,537.11,539.95,547.7,0.0,0.0,1.0,87.0,0.0,False,REGULAR,USD,Call
NVDA250221C00715000,2024-05-31 13:50:11+00:00,715.0,457.79,535.7,543.35,0.0,0.0,2.0,98.0,0.0,False,REGULAR,USD,Call
NVDA250221C00720000,2024-05-28 17:22:18+00:00,720.0,470.5,531.4,539.05,0.0,0.0,6.0,41.0,0.0,False,REGULAR,USD,Call
NVDA250221C00725000,2024-06-04 13:36:25+00:00,725.0,479.39,527.05,534.85,0.0,0.0,1.0,68.0,0.0,False,REGULAR,USD,Call
NVDA250221C00730000,2024-06-07 14:33:31+00:00,730.0,512.58,522.9,530.65,58.23,12.8161,3.0,21.0,0.0,False,REGULAR,USD,Call
NVDA250221C00735000,2024-05-28 17:16:45+00:00,735.0,458.7,518.6,526.4,0.0,0.0,9.0,40.0,0.0,False,REGULAR,USD,Call
NVDA250221C00740000,2024-06-06 19:17:13+00:00,740.0,514.0,514.5,522.15,0.0,0.0,1.0,55.0,0.0,False,REGULAR,USD,Call
NVDA250221C00745000,2024-06-05 14:14:09+00:00,745.0,501.02,511.55,518.0,0.0,0.0,1.0,72.0,0.0,False,REGULAR,USD,Call
NVDA250221C00750000,2024-06-07 14:40:26+00:00,750.0,498.36,506.55,513.85,-22.67,-4.35101,15.0,118.0,0.0,False,REGULAR,USD,Call
NVDA250221C00755000,2024-05-02 16:59:22+00:00,755.0,210.0,396.75,414.0,0.0,0.0,2.0,104.0,0.0,False,REGULAR,USD,Call
NVDA250221C00760000,2024-06-05 19:13:30+00:00,760.0,516.16,497.8,505.5,0.0,0.0,10.0,23.0,0.0,False,REGULAR,USD,Call
NVDA250221C00765000,2024-06-06 17:47:36+00:00,765.0,489.81,494.15,501.4,0.0,0.0,2.0,92.0,0.0,False,REGULAR,USD,Call
NVDA250221C00770000,2024-06-06 13:31:58+00:00,770.0,520.7,489.6,497.25,0.0,0.0,2.0,55.0,0.0,False,REGULAR,USD,Call
NVDA250221C00775000,2024-06-06 19:58:29+00:00,775.0,493.5,485.5,493.2,0.0,0.0,2.0,148.0,0.0,False,REGULAR,USD,Call
NVDA250221C00780000,2024-06-05 18:36:40+00:00,780.0,492.35,481.35,489.1,0.0,0.0,2.0,59.0,0.0,False,REGULAR,USD,Call
NVDA250221C00785000,2024-05-30 14:45:41+00:00,785.0,416.9,477.35,484.95,0.0,0.0,1.0,34.0,0.0,False,REGULAR,USD,Call
NVDA250221C00790000,2024-05-29 14:40:28+00:00,790.0,418.9,473.25,480.95,0.0,0.0,2.0,146.0,0.0,False,REGULAR,USD,Call
NVDA250221C00795000,2024-05-28 16:45:06+00:00,795.0,404.85,469.3,476.95,0.0,0.0,2.0,58.0,0.0,False,REGULAR,USD,Call
NVDA250221C00800000,2024-06-07 19:59:27+00:00,800.0,470.91,465.85,473.0,6.86002,1.47829,3.0,187.0,0.0,False,REGULAR,USD,Call
NVDA250221C00810000,2024-06-05 17:38:49+00:00,810.0,465.2,457.35,464.9,0.0,0.0,12.0,82.0,0.0,False,REGULAR,USD,Call
NVDA250221C00820000,2024-06-05 17:38:49+00:00,820.0,457.23,449.8,457.15,0.0,0.0,1.0,74.0,0.0,False,REGULAR,USD,Call
NVDA250221C00830000,2024-06-05 17:31:00+00:00,830.0,446.43,441.7,449.3,0.0,0.0,1.0,123.0,0.0,False,REGULAR,USD,Call
NVDA250221C00840000,2024-06-07 15:18:25+00:00,840.0,421.81,436.4,441.6,-8.60001,-1.9981,1.0,83.0,0.0,False,REGULAR,USD,Call
NVDA250221C00850000,2024-06-05 15:38:05+00:00,850.0,422.29,426.6,433.95,0.0,0.0,4.0,371.0,0.0,False,REGULAR,USD,Call
NVDA250221C00860000,2024-06-07 17:59:18+00:00,860.0,427.3,421.4,424.9,21.55,5.31115,2.0,267.0,0.0,False,REGULAR,USD,Call
NVDA250221C00870000,2024-06-07 16:22:23+00:00,870.0,413.1,414.05,417.5,54.45,15.1819,2.0,98.0,0.0,False,REGULAR,USD,Call
NVDA250221C00880000,2024-06-07 13:59:59+00:00,880.0,393.2,406.4,411.5,-18.1,-4.40067,1.0,120.0,0.0,False,REGULAR,USD,Call
NVDA250221C00890000,2024-06-06 19:20:13+00:00,890.0,396.0,398.7,404.15,0.0,0.0,2.0,254.0,0.0,False,REGULAR,USD,Call
NVDA250221C00900000,2024-06-07 19:32:28+00:00,900.0,392.81,389.55,395.6,-3.19,-0.805556,16.0,379.0,0.0,False,REGULAR,USD,Call
NVDA250221C00910000,2024-06-07 19:59:27+00:00,910.0,387.51,384.95,389.7,41.32,11.9356,1.0,399.0,0.0,False,REGULAR,USD,Call
NVDA250221C00920000,2024-06-07 14:52:38+00:00,920.0,367.0,375.25,381.3,40.65,12.4559,2.0,223.0,0.0,False,REGULAR,USD,Call
NVDA250221C00930000,2024-06-04 19:25:34+00:00,930.0,333.35,368.55,375.6,0.0,0.0,4.0,222.0,0.0,False,REGULAR,USD,Call
NVDA250221C00940000,2024-06-07 14:44:20+00:00,940.0,352.37,361.6,368.75,-7.63,-2.11945,20.0,272.0,0.0,False,REGULAR,USD,Call
NVDA250221C00950000,2024-06-07 19:43:53+00:00,950.0,362.12,354.9,360.45,8.39999,2.37476,24.0,270.0,0.0,False,REGULAR,USD,Call
NVDA250221C00960000,2024-06-06 13:42:48+00:00,960.0,383.85,348.05,355.5,0.0,0.0,2.0,98.0,0.0,False,REGULAR,USD,Call
NVDA250221C00970000,2024-06-07 14:44:20+00:00,970.0,332.73,341.3,347.2,-5.31998,-1.57372,20.0,194.0,0.0,False,REGULAR,USD,Call
NVDA250221C00980000,2024-06-07 18:46:52+00:00,980.0,337.58,334.85,340.7,11.51,3.52991,28.0,73.0,0.0,False,REGULAR,USD,Call
NVDA250221C00990000,2024-06-05 18:57:07+00:00,990.0,340.0,330.4,335.4,0.0,0.0,18.0,189.0,0.0,False,REGULAR,USD,Call
NVDA250221C01000000,2024-06-07 18:48:12+00:00,1000.0,324.08,321.95,329.0,-4.22,-1.28541,14.0,409.0,0.0,False,REGULAR,USD,Call
NVDA250221C01010000,2024-06-06 16:56:54+00:00,1010.0,305.77,317.75,322.8,0.0,0.0,1.0,97.0,0.0,False,REGULAR,USD,Call
NVDA250221C01020000,2024-06-05 15:57:51+00:00,1020.0,306.09,309.75,316.6,0.0,0.0,12.0,158.0,0.0,False,REGULAR,USD,Call
NVDA250221C01030000,2024-06-07 17:38:23+00:00,1030.0,310.95,305.4,308.7,-17.4,-5.29922,1.0,155.0,0.0,False,REGULAR,USD,Call
NVDA250221C01040000,2024-06-07 17:38:23+00:00,1040.0,304.88,299.4,302.7,5.63,1.88137,1.0,250.0,0.0,False,REGULAR,USD,Call
NVDA250221C01050000,2024-06-07 17:58:51+00:00,1050.0,299.8,293.75,296.55,5.29999,1.79966,6.0,688.0,0.0,False,REGULAR,USD,Call
